case,problem,eval_problem,num_cores,algorithm,variant,seed,runtime_s,eval_s,feasible,makespan,added_copy_bytes,partition_added_copy_bytes,spill_added_copy_bytes,scheduled_copy_bytes,cache_hit_rate,cache_hit_bytes,n_subgraphs,baseline_makespan,error,speedup
case_012,2,2,4,capls,2.0,0,0.035,0.104,True,18774,0,0,0,554898,,,4,59088,,3.1473314157877916
case_012,3,3,4,capls,0.03,0,0.15,0.155,True,19007,191500,191500,0,746398,0.18794392437563692,122830,11,59088,,3.1087494081128004
case_012,3,3,4,capls,0.06,0,0.118,0.171,True,19236,178950,178950,0,733848,0.19747614555464485,127694,12,59088,,3.071740486587648
case_012,3,3,4,capls,0.12,0,0.091,0.144,True,18318,156668,156668,0,711566,0.1905519629309028,119752,10,59088,,3.2256796593514574
case_012,3,3,4,capls,0.25,0,0.131,0.134,True,16805,156658,156658,0,711556,0.21010371681077966,132038,10,59088,,3.516096399880988
case_012,3,3,4,capls,0.5,0,0.127,0.135,True,20558,157436,157436,0,712334,0.21680466501741807,137416,9,59088,,2.8742095534585075
case_012,3,3,4,capls,1.0,0,0.032,0.167,True,18774,0,0,0,554898,0.0,0,4,59088,,3.1473314157877916
case_012,3,3,4,capls,2.0,0,0.032,0.167,True,18774,0,0,0,554898,0.0,0,4,59088,,3.1473314157877916
case_012,1,1,4,capls,0.03,0,0.142,0.242,True,21494,127792,127792,0,682690,,,9,59088,,2.7490462454638505
case_012,1,1,4,capls,0.06,0,0.097,0.249,True,22840,145344,145344,0,700242,,,9,59088,,2.5870402802101577
case_012,1,1,4,capls,0.12,0,0.115,0.288,True,19925,110786,110786,0,665684,,,7,59088,,2.9655207026348807
case_012,1,1,4,capls,0.25,0,0.116,0.246,True,21808,146892,146892,0,701790,,,8,59088,,2.709464416727806
case_012,1,1,4,capls,0.5,0,0.108,0.321,True,19624,84540,84540,0,639438,,,8,59088,,3.0110069302894416
case_012,1,1,4,capls,1.0,0,0.029,0.208,True,18774,0,0,0,554898,,,4,59088,,3.1473314157877916
case_012,1,1,4,capls,2.0,0,0.023,0.208,True,18774,0,0,0,554898,,,4,59088,,3.1473314157877916
case_019,1,1,4,capls,0.03,0,0.103,0.12,True,39771,676472,676472,0,863456,,,15,81144,,2.0402806064720527
case_019,1,1,4,capls,0.06,0,0.085,0.092,True,32052,627832,627832,0,814816,,,14,81144,,2.5316360913515537
case_019,1,1,4,capls,0.12,0,0.045,0.095,True,30692,637556,637556,0,824540,,,16,81144,,2.6438159781050437
