eval_problem,algorithm,variant,seed,runtime_s,eval_s,feasible,makespan,added_copy_bytes,partition_added_copy_bytes,spill_added_copy_bytes,scheduled_copy_bytes,cache_hit_rate,cache_hit_bytes,n_subgraphs,baseline_makespan,error,speedup,params,is_best,plan_path,proxy_fallback,case,problem,num_cores,mono_fix
2,capls,c1,0,1.418,7.612,True,1154519,42622976,19869696.0,22753280.0,50290688.0,,,4,4539717,,3.9321284448328697,"{""block_cap"": 0.15}",True,results\plans\case_058_p2_n4_capls_best.json,False,case_058,2,4,False
2,capls,c1,0,1.666,6.564,True,1004819,32104448,18382848.0,13721600.0,39772160.0,,,5,4539717,,4.517945022934478,"{""block_cap"": 0.15}",True,results\plans\case_058_p2_n5_capls_best.json,False,case_058,2,5,False
3,capls,c8,0,0.979,15.145,True,2262108,33492992,6672384.0,26820608.0,41160704.0,0.114641871870849,4595712.0,3,4539717,,2.006852457972829,"{""block_cap"": 0.005}",True,results\plans\case_058_p3_n2_capls_best.json,False,case_058,3,2,False
3,capls,c1,0,0.719,8.047,True,1554831,30400512,9191424.0,21209088.0,38068224.0,0.0,0.0,3,4539717,,2.9197494775959574,"{""block_cap"": 0.15}",True,results\plans\case_058_p3_n3_capls_best.json,False,case_058,3,3,False
3,capls,c1,0,1.134,8.576,True,1142629,42622976,19869696.0,22753280.0,50290688.0,0.2689844464775846,13246464.0,4,4539717,,3.973045494206781,"{""block_cap"": 0.15}",True,results\plans\case_058_p3_n4_capls_best.json,False,case_058,3,4,False
3,capls,c1,0,1.64,6.521,True,1004819,32104448,18382848.0,13721600.0,39772160.0,0.0,0.0,5,4539717,,4.517945022934478,"{""block_cap"": 0.15}",True,results\plans\case_058_p3_n5_capls_best.json,False,case_058,3,5,False
1,capls,c0,0,0.055,1.084,True,369318,360448,360448.0,0.0,1703936.0,,,2,829473,,2.2459587672412393,"{""block_cap"": 0.35}",True,results\plans\case_059_p1_n2_capls_best.json,False,case_059,1,2,False
1,capls,c0,0,0.101,2.141,True,266217,2998272,2162688.0,835584.0,4341760.0,,,3,829473,,3.1157777301975456,"{""block_cap"": 0.35}",True,results\plans\case_059_p1_n3_capls_best.json,False,case_059,1,3,False
1,capls,c0,0,0.159,0.997,True,185216,1081344,1081344.0,0.0,2424832.0,,,4,829473,,4.478408992743607,"{""block_cap"": 0.35}",True,results\plans\case_059_p1_n4_capls_best.json,False,case_059,1,4,False
1,capls,c0,0,0.19,1.756,True,150782,4325376,4325376.0,0.0,5668864.0,,,5,829473,,5.501140719714555,"{""block_cap"": 0.35}",True,results\plans\case_059_p1_n5_capls_best.json,False,case_059,1,5,False
2,capls,c0,0,0.078,1.004,True,369318,360448,360448.0,0.0,1703936.0,,,2,829473,,2.2459587672412393,"{""block_cap"": 0.35}",True,results\plans\case_059_p2_n2_capls_best.json,False,case_059,2,2,False
2,capls,c15,0,0.604,0.885,True,255358,2162688,2162688.0,0.0,3506176.0,,,2752,829473,,3.248274970825273,"{""alpha"": 1.0, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",True,results\plans\case_059_p2_n3_capls_best.json,False,case_059,2,3,False
2,capls,c0,0,0.179,0.414,True,185216,1081344,1081344.0,0.0,2424832.0,,,4,829473,,4.478408992743607,"{""block_cap"": 0.35}",True,results\plans\case_059_p2_n4_capls_best.json,False,case_059,2,4,False
2,capls,c14,0,0.693,0.936,True,150736,4325376,4325376.0,0.0,5668864.0,,,2752,829473,,5.502819498991615,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",True,results\plans\case_059_p2_n5_capls_best.json,False,case_059,2,5,False
3,capls,c0,0,0.092,0.588,True,369318,360448,360448.0,0.0,1703936.0,0.0,0.0,2,829473,,2.2459587672412393,"{""block_cap"": 0.35}",True,results\plans\case_059_p3_n2_capls_best.json,False,case_059,3,2,False
3,capls,c15,0,0.638,0.845,True,255306,2162688,2162688.0,0.0,3506176.0,0.6306818181818182,2045952.0,2752,829473,,3.2489365702333672,"{""alpha"": 1.0, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",True,results\plans\case_059_p3_n3_capls_best.json,False,case_059,3,3,False
3,capls,c0,0,0.187,0.544,True,185216,1081344,1081344.0,0.0,2424832.0,0.0,0.0,4,829473,,4.478408992743607,"{""block_cap"": 0.35}",True,results\plans\case_059_p3_n4_capls_best.json,False,case_059,3,4,False
3,capls,s3,3,1.033,0.727,True,150665,4325376,4325376.0,0.0,5668864.0,0.7950757575757575,4298752.0,2752,829473,,5.505412670494143,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""noise"": 0.05, ""nu"": 0.5, ""subgraph_mode"": ""op""}",True,results\plans\case_059_p3_n5_capls_best.json,False,case_059,3,5,False
1,capls,c2,0,0.131,10.216,True,454346,2701324,1198080.0,1503244.0,4800330.0,,,2,888789,,1.9561941780053087,"{""block_cap"": 0.35, ""init"": ""rr""}",True,results\plans\case_060_p1_n2_capls_best.json,False,case_060,1,2,False
1,capls,sa1,0,0.006,10.716,True,311759,6119276,5504876.0,614400.0,8218282.0,,,4,888789,,2.8508848180806328,"{""anneal"": true}",True,results\plans\case_060_p1_n3_capls_best.json,False,case_060,1,3,False
1,capls,c3,0,0.444,9.035,True,232939,3217544,2652288.0,565256.0,5316550.0,,,4,888789,,3.8155439836180287,"{""block_cap"": 0.35, ""init"": ""contig""}",True,results\plans\case_060_p1_n4_capls_best.json,False,case_060,1,4,False
1,capls,sa1,0,0.006,7.485,True,196599,5805988,5617572.0,188416.0,7904994.0,,,6,888789,,4.520821570811652,"{""anneal"": true}",True,results\plans\case_060_p1_n5_capls_best.json,False,case_060,1,5,False
2,capls,c2,0,0.195,1.331,True,454346,2701324,1198080.0,1503244.0,4800330.0,,,2,888789,,1.9561941780053087,"{""block_cap"": 0.35, ""init"": ""rr""}",True,results\plans\case_060_p2_n2_capls_best.json,False,case_060,2,2,False
2,capls,c2,0,0.326,1.75,True,311884,3114112,2345088.0,769024.0,5213118.0,,,3,888789,,2.8497422118479947,"{""block_cap"": 0.35, ""init"": ""rr""}",True,results\plans\case_060_p2_n3_capls_best.json,False,case_060,2,3,False
2,capls,c5,0,0.455,1.654,True,229883,3549568,3062016.0,487552.0,5648574.0,,,89,888789,,3.86626675308744,"{""block_cap"": 0.35, ""init"": ""rr"", ""subgraph_mode"": ""block""}",True,results\plans\case_060_p2_n4_capls_best.json,False,case_060,2,4,False
2,capls,c2,0,0.65,1.836,True,196763,4039168,3850752.0,188416.0,6138174.0,,,5,888789,,4.517053511076778,"{""block_cap"": 0.35, ""init"": ""rr""}",True,results\plans\case_060_p2_n5_capls_best.json,False,case_060,2,5,False
3,capls,c2,0,0.467,1.536,True,454167,2701324,1198080.0,1503244.0,4800330.0,0.4021294795924872,1930240.0,2,888789,,1.9569651691998757,"{""block_cap"": 0.35, ""init"": ""rr""}",True,results\plans\case_060_p3_n2_capls_best.json,False,case_060,3,2,False
3,capls,c2,0,0.333,2.03,True,311135,3114112,2345088.0,769024.0,5213118.0,0.5144957451216611,2681984.0,3,888789,,2.856602439455542,"{""block_cap"": 0.35, ""init"": ""rr""}",True,results\plans\case_060_p3_n3_capls_best.json,False,case_060,3,3,False
3,capls,c5,0,0.854,1.701,True,229693,3549568,3062016.0,487552.0,5648574.0,0.4879064411638483,2755840.0,89,888789,,3.869464894446065,"{""block_cap"": 0.35, ""init"": ""rr"", ""subgraph_mode"": ""block""}",True,results\plans\case_060_p3_n4_capls_best.json,False,case_060,3,4,False
3,capls,c2,0,0.712,1.63,True,195309,4039168,3850752.0,188416.0,6138174.0,0.4747007769437605,2913664.0,5,888789,,4.550681228207609,"{""block_cap"": 0.35, ""init"": ""rr""}",True,results\plans\case_060_p3_n5_capls_best.json,False,case_060,3,5,False
1,capls,c6,0,0.029,0.408,True,38873,25344,25344.0,0.0,569532.0,,,2,77191,,1.9857227381473002,"{""block_cap"": 0.6, ""comm_weight"": 1e-06}",True,results\plans\case_061_p1_n2_capls_best.json,False,case_061,1,2,False
1,capls,sa1,0,0.296,0.289,True,34829,823236,823236.0,0.0,1367424.0,,,10,77191,,2.2162852795084556,"{""anneal"": true}",True,results\plans\case_061_p1_n3_capls_best.json,False,case_061,1,3,False
1,capls,c0,0,0.064,0.456,True,28476,146708,146708.0,0.0,690896.0,,,8,77191,,2.710738867818514,"{""block_cap"": 0.35}",True,results\plans\case_061_p1_n4_capls_best.json,False,case_061,1,4,False
1,capls,c3,0,0.143,0.37,True,23868,110634,110634.0,0.0,654822.0,,,8,77191,,3.2340791017261608,"{""block_cap"": 0.35, ""init"": ""contig""}",True,results\plans\case_061_p1_n5_capls_best.json,False,case_061,1,5,False
2,capls,c6,0,0.028,0.189,True,38873,25344,25344.0,0.0,569532.0,,,2,77191,,1.9857227381473002,"{""block_cap"": 0.6, ""comm_weight"": 1e-06}",True,results\plans\case_061_p2_n2_capls_best.json,False,case_061,2,2,False
2,capls,c12,0,0.117,0.185,True,29830,179618,179618.0,0.0,723806.0,,,9,77191,,2.587696949379819,"{""block_cap"": 0.35, ""init"": ""rr"", ""level_mode"": ""alap_fill""}",True,results\plans\case_061_p2_n3_capls_best.json,False,case_061,2,3,False
2,capls,s3,3,0.181,0.219,True,23028,242006,242006.0,0.0,786194.0,,,1115,77191,,3.352049678652076,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 0.0, ""noise"": 0.05, ""nu"": 0.0, ""subgraph_mode"": ""op""}",True,results\plans\case_061_p2_n4_capls_best.json,False,case_061,2,4,False
2,capls,s12,12,0.232,0.213,True,19552,328440,328440.0,0.0,872628.0,,,1115,77191,,3.947984860883797,"{""alpha"": 0.8, ""block_cap"": 0.15, ""init"": ""rr"", ""mu"": 1.0, ""noise"": 0.05, ""nu"": 0.5, ""subgraph_mode"": ""op""}",True,results\plans\case_061_p2_n5_capls_best.json,False,case_061,2,5,False
3,capls,c6,0,0.029,0.188,True,38873,25344,25344.0,0.0,569532.0,0.044511573992764,25344.0,2,77191,,1.9857227381473002,"{""block_cap"": 0.6, ""comm_weight"": 1e-06}",True,results\plans\case_061_p3_n2_capls_best.json,False,case_061,3,2,False
3,capls,s16,16,0.203,0.221,True,29381,179618,179618.0,0.0,723806.0,0.2248212744202418,160950.0,1115,77191,,2.6272420952316122,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""noise"": 0.05, ""nu"": 0.5, ""subgraph_mode"": ""op""}",True,results\plans\case_061_p3_n3_capls_best.json,False,case_061,3,3,False
3,capls,s3,3,0.204,0.221,True,22937,242006,242006.0,0.0,786194.0,0.2708801275217107,209360.0,1115,77191,,3.365348563456424,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 0.0, ""noise"": 0.05, ""nu"": 0.0, ""subgraph_mode"": ""op""}",True,results\plans\case_061_p3_n4_capls_best.json,False,case_061,3,4,False
3,capls,c12,0,0.146,0.235,True,21433,297490,297490.0,0.0,841678.0,0.2912157884395671,240108.0,20,77191,,3.601502356179723,"{""block_cap"": 0.35, ""init"": ""rr"", ""level_mode"": ""alap_fill""}",True,results\plans\case_061_p3_n5_capls_best.json,False,case_061,3,5,False
1,capls,sa3,0,101.62,101.521,True,1429373,21361152,21361152.0,0.0,34762752.0,,,6,2854809,,1.9972456454683276,"{""anneal"": true}",True,results\plans\case_062_p1_n2_capls_best.json,False,case_062,1,2,False
1,capls,c3,0,0.721,159.438,True,955282,86016,86016.0,0.0,13487616.0,,,6,2854809,,2.988446343592782,"{""block_cap"": 0.35, ""init"": ""contig""}",True,results\plans\case_062_p1_n3_capls_best.json,False,case_062,1,3,False
1,capls,sa1,0,49.83,49.736,True,718474,118272,118272.0,0.0,13519872.0,,,10,2854809,,3.973433972558506,"{""anneal"": true}",True,results\plans\case_062_p1_n4_capls_best.json,False,case_062,1,4,False
1,capls,c3,0,0.755,67.696,True,575863,153600,153600.0,0.0,13555200.0,,,12,2854809,,4.957444739460601,"{""block_cap"": 0.35, ""init"": ""contig""}",True,results\plans\case_062_p1_n5_capls_best.json,False,case_062,1,5,False
2,capls,c6,0,0.75,6.487,True,1429017,53760,53760.0,0.0,13455360.0,,,5,2854809,,1.9977432038947052,"{""block_cap"": 0.6, ""comm_weight"": 1e-06}",True,results\plans\case_062_p2_n2_capls_best.json,False,case_062,2,2,False
2,capls,c3,0,1.436,8.634,True,954281,46080,46080.0,0.0,13447680.0,,,6,2854809,,2.9915810961341576,"{""block_cap"": 0.35, ""init"": ""contig""}",True,results\plans\case_062_p2_n3_capls_best.json,False,case_062,2,3,False
2,capls,c3,0,1.084,7.242,True,716806,72192,72192.0,0.0,13473792.0,,,9,2854809,,3.9826801114946027,"{""block_cap"": 0.35, ""init"": ""contig""}",True,results\plans\case_062_p2_n4_capls_best.json,False,case_062,2,4,False
2,capls,c3,0,1.285,8.88,True,574337,86016,86016.0,0.0,13487616.0,,,12,2854809,,4.970616554392282,"{""block_cap"": 0.35, ""init"": ""contig""}",True,results\plans\case_062_p2_n5_capls_best.json,False,case_062,2,5,False
3,capls,c6,0,0.715,6.897,True,1428976,53760,53760.0,0.0,13455360.0,0.0003431316481756,4608.0,5,2854809,,1.9978005228919171,"{""block_cap"": 0.6, ""comm_weight"": 1e-06}",True,results\plans\case_062_p3_n2_capls_best.json,False,case_062,3,2,False
3,capls,c3,0,0.831,10.808,True,954215,46080,46080.0,0.0,13447680.0,0.0006863417982155,9216.0,6,2854809,,2.9917880142315934,"{""block_cap"": 0.35, ""init"": ""contig""}",True,results\plans\case_062_p3_n3_capls_best.json,False,case_062,3,3,False
3,capls,c3,0,1.021,8.151,True,716806,72192,72192.0,0.0,13473792.0,0.0003428963310092,4608.0,9,2854809,,3.9826801114946027,"{""block_cap"": 0.35, ""init"": ""contig""}",True,results\plans\case_062_p3_n4_capls_best.json,False,case_062,3,4,False
3,capls,c3,0,1.501,7.674,True,574337,86016,86016.0,0.0,13487616.0,0.0006853226727584,9216.0,12,2854809,,4.970616554392282,"{""block_cap"": 0.35, ""init"": ""contig""}",True,results\plans\case_062_p3_n5_capls_best.json,False,case_062,3,5,False
1,capls,c6,0,0.245,15.045,True,537888,76800,76800.0,0.0,5097984.0,,,5,1070397,,1.9899997769052293,"{""block_cap"": 0.6, ""comm_weight"": 1e-06}",True,results\plans\case_063_p1_n2_capls_best.json,False,case_063,1,2,False
1,capls,sa1,0,12.357,12.324,True,359105,5495808,5495808.0,0.0,10516992.0,,,11,1070397,,2.980735439495412,"{""anneal"": true}",True,results\plans\case_063_p1_n3_capls_best.json,False,case_063,1,3,False
1,capls,c3,0,0.343,7.743,True,271192,104448,104448.0,0.0,5125632.0,,,8,1070397,,3.947008023835511,"{""block_cap"": 0.35, ""init"": ""contig""}",True,results\plans\case_063_p1_n4_capls_best.json,False,case_063,1,4,False
1,capls,sa3,0,6.708,6.697,True,218990,2113536,2113536.0,0.0,7134720.0,,,13,1070397,,4.887880725147267,"{""anneal"": true}",True,results\plans\case_063_p1_n5_capls_best.json,False,case_063,1,5,False
2,capls,s7,7,1.119,3.731,True,534284,9019392,113664.0,8905728.0,14040576.0,,,7360,1070397,,2.003423273015849,"{""alpha"": 1.0, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""noise"": 0.05, ""nu"": 0.5, ""subgraph_mode"": ""op""}",True,results\plans\case_063_p2_n2_capls_best.json,False,case_063,2,2,False
2,capls,s11,11,1.563,2.201,True,346909,4116480,119808.0,3996672.0,9137664.0,,,7360,1070397,,3.085526751972419,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""noise"": 0.05, ""nu"": 0.5, ""subgraph_mode"": ""op""}",True,results\plans\case_063_p2_n3_capls_best.json,False,case_063,2,3,False
2,capls,c3,0,0.412,1.841,True,270124,64512,64512.0,0.0,5085696.0,,,8,1070397,,3.96261346640802,"{""block_cap"": 0.35, ""init"": ""contig""}",True,results\plans\case_063_p2_n4_capls_best.json,False,case_063,2,4,False
2,capls,s15,15,1.784,2.509,True,213041,367104,245760.0,121344.0,5388288.0,,,7360,1070397,,5.024370895743073,"{""alpha"": 1.0, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""noise"": 0.05, ""nu"": 0.5, ""subgraph_mode"": ""op""}",True,results\plans\case_063_p2_n5_capls_best.json,False,case_063,2,5,False
3,capls,s7,7,1.174,3.303,True,533800,9019392,113664.0,8905728.0,14040576.0,0.0473463153875525,571392.0,7360,1070397,,2.005239790183589,"{""alpha"": 1.0, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""noise"": 0.05, ""nu"": 0.5, ""subgraph_mode"": ""op""}",True,results\plans\case_063_p3_n2_capls_best.json,False,case_063,3,2,False
3,capls,c14,0,1.275,2.801,True,344374,4119552,119808.0,3999744.0,9140736.0,0.1165101156069364,990720.0,7360,1070397,,3.10823987873649,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",True,results\plans\case_063_p3_n3_capls_best.json,False,case_063,3,3,False
3,capls,c3,0,0.319,1.976,True,270081,64512,64512.0,0.0,5085696.0,0.0018226002430133,9216.0,8,1070397,,3.9632443600253255,"{""block_cap"": 0.35, ""init"": ""contig""}",True,results\plans\case_063_p3_n4_capls_best.json,False,case_063,3,4,False
3,capls,s15,15,1.596,2.307,True,213041,367104,245760.0,121344.0,5388288.0,0.000872854233343,4608.0,7360,1070397,,5.024370895743073,"{""alpha"": 1.0, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""noise"": 0.05, ""nu"": 0.5, ""subgraph_mode"": ""op""}",True,results\plans\case_063_p3_n5_capls_best.json,False,case_063,3,5,False
1,capls,sa2,0,0.173,0.167,True,19071,21060,21060.0,0.0,58474.0,,,2,19116,,1.0023596035865974,"{""anneal"": true}",True,results\plans\case_064_p1_n2_capls_best.json,False,case_064,1,2,False
1,capls,c12,0,0.066,0.242,True,17646,117382,117382.0,0.0,154796.0,,,30,19116,,1.083304998299898,"{""block_cap"": 0.35, ""init"": ""rr"", ""level_mode"": ""alap_fill""}",True,results\plans\case_064_p1_n3_capls_best.json,False,case_064,1,3,False
1,capls,mono_embed_n3,0,0.185,0.184,True,17646,117382,117382.0,0.0,154796.0,,,30,19116,,1.083304998299898,"{""anneal"": true}",True,results/final_plans_mono/p1/n4/case_064_multicore_res.json,False,case_064,1,4,True
1,capls,sa1,0,0.252,0.251,True,16068,165088,165088.0,0.0,202502.0,,,39,19116,,1.1896938013442868,"{""anneal"": true}",True,results\plans\case_064_p1_n5_capls_best.json,False,case_064,1,5,False
2,capls,c14,0,0.069,0.161,True,13698,61542,61542.0,0.0,98956.0,,,906,19116,,1.3955321944809462,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",True,results\plans\case_064_p2_n2_capls_best.json,False,case_064,2,2,False
2,capls,c14,0,0.115,0.195,True,11449,99404,99404.0,0.0,136818.0,,,906,19116,,1.6696654729670715,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",True,results\plans\case_064_p2_n3_capls_best.json,False,case_064,2,3,False
2,capls,c14,0,0.113,0.14,True,11254,122098,122098.0,0.0,159512.0,,,906,19116,,1.6985960547360939,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",True,results\plans\case_064_p2_n4_capls_best.json,False,case_064,2,4,False
2,capls,mono_embed_n4,0,0.071,0.184,True,11254,122098,122098.0,0.0,159512.0,,,906,19116,,1.6985960547360939,"{""block_cap"": 0.6, ""comm_weight"": 1e-06}",True,results/final_plans_mono/p2/n5/case_064_multicore_res.json,False,case_064,2,5,True
3,capls,c14,0,0.078,0.117,True,13674,61542,61542.0,0.0,98956.0,0.1618139867054881,11782.0,906,19116,,1.3979815708644143,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",True,results\plans\case_064_p3_n2_capls_best.json,False,case_064,3,2,False
3,capls,c14,0,0.087,0.22,True,11407,99404,99404.0,0.0,136818.0,0.2443353555274496,22796.0,906,19116,,1.6758130972210046,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",True,results\plans\case_064_p3_n3_capls_best.json,False,case_064,3,3,False
3,capls,c14,0,0.135,0.216,True,11227,122098,122098.0,0.0,159512.0,0.2953817599534172,32466.0,906,19116,,1.7026810367863188,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",True,results\plans\case_064_p3_n4_capls_best.json,False,case_064,3,4,False
3,capls,mono_embed_n4,0,0.077,0.182,True,11227,122098,122098.0,0.0,159512.0,0.2953817599534172,32466.0,906,19116,,1.7026810367863188,"{""block_cap"": 0.6, ""comm_weight"": 1e-06}",True,results/final_plans_mono/p3/n5/case_064_multicore_res.json,False,case_064,3,5,True
1,capls,sa1,0,0.001,0.192,True,22981,110228,110228.0,0.0,426430.0,,,3,53068,,2.3092119577041905,"{""anneal"": true}",True,results\plans\case_065_p1_n2_capls_best.json,False,case_065,1,2,False
1,capls,c0,0,0.025,0.129,True,17966,27648,27648.0,0.0,343850.0,,,3,53068,,2.953801625292219,"{""block_cap"": 0.35}",True,results\plans\case_065_p1_n3_capls_best.json,False,case_065,1,3,False
1,capls,c0,0,0.051,0.194,True,13745,41472,41472.0,0.0,357674.0,,,4,53068,,3.860894870862132,"{""block_cap"": 0.35}",True,results\plans\case_065_p1_n4_capls_best.json,False,case_065,1,4,False
1,capls,c0,0,0.027,0.189,True,11421,55296,55296.0,0.0,371498.0,,,5,53068,,4.646528325015323,"{""block_cap"": 0.35}",True,results\plans\case_065_p1_n5_capls_best.json,False,case_065,1,5,False
2,capls,c14,0,0.103,0.135,True,21905,13824,13824.0,0.0,330026.0,,,704,53068,,2.422643232138781,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",True,results\plans\case_065_p2_n2_capls_best.json,False,case_065,2,2,False
2,capls,c14,0,0.088,0.096,True,14937,27648,27648.0,0.0,343850.0,,,704,53068,,3.552788377853652,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",True,results\plans\case_065_p2_n3_capls_best.json,False,case_065,2,3,False
2,capls,s3,3,0.084,0.149,True,11760,41472,41472.0,0.0,357674.0,,,704,53068,,4.512585034013606,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""noise"": 0.05, ""nu"": 0.5, ""subgraph_mode"": ""op""}",True,results\plans\case_065_p2_n4_capls_best.json,False,case_065,2,4,False
2,capls,c14,0,0.114,0.117,True,10622,55296,55296.0,0.0,371498.0,,,704,53068,,4.996045942383732,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",True,results\plans\case_065_p2_n5_capls_best.json,False,case_065,2,5,False
3,capls,c14,0,0.102,0.122,True,21905,13824,13824.0,0.0,330026.0,0.0146965019263644,4608.0,704,53068,,2.422643232138781,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",True,results\plans\case_065_p3_n2_capls_best.json,False,case_065,3,2,False
