case,problem,num_cores,label,feasible,makespan,added_copy_bytes,speedup,cached,is_champion,error
case_014,2,4,x3_c7,True,4577787,89273760,3.8662,True,False,
case_014,2,4,x3_c8,True,4511152,87805200,3.9233,True,False,
case_014,2,4,x3_c9,True,4596898,88152480,3.8501,True,False,
case_014,2,5,a_full,True,3752694,92875680,4.7162,True,False,
case_014,2,5,a_no_balance,True,3894882,93417888,4.5441,True,False,
case_014,2,5,a_no_cache_aware,True,3752694,92875680,4.7162,True,False,
case_014,2,5,a_no_comm,True,3772427,74345376,4.6916,True,False,
case_014,2,5,a_no_level,True,3761111,90579360,4.7057,True,False,
case_014,2,5,a_no_localsearch,True,3752694,92875680,4.7162,True,False,
case_014,2,5,a_no_sync,True,3752694,92875680,4.7162,True,False,
case_014,2,5,b_balance,True,13653039,86169504,1.2963,True,False,
case_014,2,5,b_comm,True,3903618,90863520,4.5339,True,False,
case_014,2,5,b_random,True,17388587,397942460,1.0178,True,False,
case_014,2,5,b_topo,True,12295957,86779300,1.4394,True,False,
case_014,2,5,c0,True,3752694,92875680,4.7162,True,False,
case_014,2,5,c1,True,3752694,92875680,4.7162,True,False,
case_014,2,5,c10,True,4577787,89273760,3.8662,True,False,
case_014,2,5,c11,True,3752694,92875680,4.7162,True,False,
case_014,2,5,c12,True,3762727,93199776,4.7037,True,False,
case_014,2,5,c13,True,3762727,93199776,4.7037,True,False,
case_014,2,5,c14,True,6955757,348903936,2.5445,True,False,
case_014,2,5,c15,True,6967728,348903936,2.5401,True,False,
case_014,2,5,c16,True,6963000,348903936,2.5418,True,False,
case_014,2,5,c17,True,6955757,348903936,2.5445,True,False,
case_014,2,5,c2,True,3762727,93199776,4.7037,True,False,
case_014,2,5,c3,True,3722693,70838688,4.7543,True,False,
case_014,2,5,c4,True,3761111,90579360,4.7057,True,False,
case_014,2,5,c5,True,3765739,90600864,4.6999,True,False,
case_014,2,5,c6,True,3752694,92875680,4.7162,True,False,
case_014,2,5,c7,True,3752694,92875680,4.7162,True,False,
case_014,2,5,c8,True,3927165,104015720,4.5067,True,False,
case_014,2,5,c9,True,3777631,93456288,4.6851,True,False,
case_014,2,5,cross_from_p3,True,3643563,60562848,4.8575,True,True,
case_014,2,5,embed_n4,True,4511152,87805200,3.9233,True,False,
case_014,2,5,g_0.03,True,3713434,93687816,4.7661,True,False,
case_014,2,5,g_0.06,True,3752694,92875680,4.7162,True,False,
case_014,2,5,g_0.12,True,3752694,92875680,4.7162,True,False,
case_014,2,5,g_0.25,True,3752694,92875680,4.7162,True,False,
case_014,2,5,g_0.5,True,3752694,92875680,4.7162,True,False,
case_014,2,5,g_1.0,True,3643563,60562848,4.8575,True,False,
case_014,2,5,g_2.0,True,3643563,60562848,4.8575,True,False,
case_014,2,5,x3_c0,True,3752694,92875680,4.7162,True,False,
case_014,2,5,x3_c1,True,3752694,92875680,4.7162,True,False,
case_014,2,5,x3_c10,True,4577787,89273760,3.8662,True,False,
case_014,2,5,x3_c11,True,3752694,92875680,4.7162,True,False,
case_014,2,5,x3_c12,True,3762727,93199776,4.7037,True,False,
case_014,2,5,x3_c13,True,3762727,93199776,4.7037,True,False,
case_014,2,5,x3_c14,True,6955757,348903936,2.5445,True,False,
case_014,2,5,x3_c15,True,6967728,348903936,2.5401,True,False,
case_014,2,5,x3_c16,True,6963000,348903936,2.5418,True,False,
case_014,2,5,x3_c17,True,6955757,348903936,2.5445,True,False,
case_014,2,5,x3_c2,True,3762727,93199776,4.7037,True,False,
case_014,2,5,x3_c3,True,3722693,70838688,4.7543,True,False,
case_014,2,5,x3_c4,True,3761111,90579360,4.7057,True,False,
case_014,2,5,x3_c5,True,3765739,90600864,4.6999,True,False,
case_014,2,5,x3_c6,True,3752694,92875680,4.7162,True,False,
case_014,2,5,x3_c7,True,3752694,92875680,4.7162,True,False,
case_014,2,5,x3_c8,True,3927165,104015720,4.5067,True,False,
case_014,2,5,x3_c9,True,3777631,93456288,4.6851,True,False,
case_014,3,2,a_full,True,8966909,66345888,1.9738,True,False,
case_014,3,2,a_no_balance,True,9826640,65918880,1.8011,True,False,
case_014,3,2,a_no_cache_aware,True,8966909,66345888,1.9738,True,False,
case_014,3,2,a_no_comm,True,8903382,71557536,1.9879,True,False,
case_014,3,2,a_no_level,True,8970571,57659808,1.973,True,False,
case_014,3,2,a_no_localsearch,True,8966909,66345888,1.9738,True,False,
case_014,3,2,a_no_sync,True,8966909,66345888,1.9738,True,False,
case_014,3,2,b_balance,True,13207080,83263392,1.3401,True,False,
case_014,3,2,b_comm,True,9844486,58347936,1.7978,True,False,
case_014,3,2,b_random,True,19076297,342364164,0.9278,True,False,
case_014,3,2,b_topo,True,11216434,82602912,1.5779,True,False,
case_014,3,2,c0,True,8966909,66345888,1.9738,True,False,
case_014,3,2,c1,True,8896369,76033440,1.9894,True,True,
case_014,3,2,c10,True,17689602,71010720,1.0005,True,False,
case_014,3,2,c11,True,8966909,66345888,1.9738,True,False,
case_014,3,2,c12,True,8981283,66393504,1.9706,True,False,
case_014,3,2,c13,True,8981283,66393504,1.9706,True,False,
case_014,3,2,c14,True,13041583,351705600,1.3571,True,False,
case_014,3,2,c15,True,13041612,351705600,1.3571,True,False,
case_014,3,2,c16,True,13041367,351705600,1.3571,True,False,
case_014,3,2,c17,True,12929003,359456256,1.3689,True,False,
case_014,3,2,c2,True,8981283,66393504,1.9706,True,False,
case_014,3,2,c3,True,8902042,67258272,1.9882,True,False,
case_014,3,2,c4,True,8970571,57659808,1.973,True,False,
case_014,3,2,c5,True,8988069,57645984,1.9691,True,False,
case_014,3,2,c6,True,8966909,66345888,1.9738,True,False,
case_014,3,2,c7,True,8896369,76033440,1.9894,True,False,
case_014,3,2,c8,True,8901570,76223928,1.9883,True,False,
case_014,3,2,c9,True,8983951,61484808,1.97,True,False,
case_014,3,2,cross_from_p2,True,8896369,76033440,1.9894,True,False,
case_014,3,2,g_0.03,True,8896369,76033440,1.9894,True,False,
case_014,3,2,g_0.06,True,8896369,76033440,1.9894,True,False,
case_014,3,2,g_0.12,True,8896369,76033440,1.9894,True,False,
case_014,3,2,g_0.25,True,8896369,76033440,1.9894,True,False,
case_014,3,2,g_0.5,True,8966909,66345888,1.9738,True,False,
case_014,3,2,g_1.0,True,8966909,66345888,1.9738,True,False,
case_014,3,2,g_2.0,True,14837315,68319648,1.1928,True,False,
case_014,3,3,a_full,True,5987235,83601312,2.9561,True,False,
case_014,3,3,a_no_balance,True,6089633,83400096,2.9064,True,False,
case_014,3,3,a_no_cache_aware,True,5987235,83601312,2.9561,True,False,
case_014,3,3,a_no_comm,True,6009806,73370016,2.945,True,False,
case_014,3,3,a_no_level,True,5973620,81283488,2.9628,True,False,
case_014,3,3,a_no_localsearch,True,5987235,83601312,2.9561,True,False,
case_014,3,3,a_no_sync,True,5987235,83601312,2.9561,True,False,
case_014,3,3,b_balance,True,13737025,84274080,1.2884,True,False,
case_014,3,3,b_comm,True,6095878,81195936,2.9034,True,False,
case_014,3,3,b_random,True,18718735,367402740,0.9455,True,False,
case_014,3,3,b_topo,True,10009886,86333856,1.7681,True,False,
case_014,3,3,c0,True,5987235,83601312,2.9561,True,False,
case_014,3,3,c1,True,5987235,83601312,2.9561,True,False,
case_014,3,3,c10,True,8966909,66345888,1.9738,True,False,
case_014,3,3,c11,True,5987235,83601312,2.9561,True,False,
case_014,3,3,c12,True,5978620,83403168,2.9603,True,False,
case_014,3,3,c13,True,5978620,83403168,2.9603,True,False,
case_014,3,3,c14,True,9593875,356797440,1.8448,True,False,
case_014,3,3,c15,True,9606638,356797440,1.8423,True,False,
case_014,3,3,c16,True,9576450,356797440,1.8481,True,False,
case_014,3,3,c17,True,9593875,356797440,1.8448,True,False,
case_014,3,3,c2,True,5978620,83403168,2.9603,True,False,
case_014,3,3,c3,True,5994544,69715872,2.9525,True,False,
case_014,3,3,c4,True,5973620,81283488,2.9628,True,False,
case_014,3,3,c5,True,5993617,80870304,2.9529,True,False,
case_014,3,3,c6,True,6007121,63679392,2.9463,True,False,
case_014,3,3,c7,True,5987235,83601312,2.9561,True,False,
case_014,3,3,c8,True,5881266,80019536,3.0093,True,True,
case_014,3,3,c9,True,6001529,82704288,2.949,True,False,
case_014,3,3,cross_from_p2,True,5881266,80019536,3.0093,True,False,
case_014,3,3,embed_n2,True,8896369,76033440,1.9894,True,False,
case_014,3,3,g_0.03,True,5963395,83839656,2.9679,True,False,
case_014,3,3,g_0.06,True,5987235,83601312,2.9561,True,False,
case_014,3,3,g_0.12,True,5987235,83601312,2.9561,True,False,
case_014,3,3,g_0.25,True,5987235,83601312,2.9561,True,False,
case_014,3,3,g_0.5,True,6007121,63679392,2.9463,True,False,
case_014,3,3,g_1.0,True,6007121,63679392,2.9463,True,False,
case_014,3,3,g_2.0,True,6007121,63679392,2.9463,True,False,
case_014,3,4,a_full,True,4558162,89273760,3.8828,True,False,
case_014,3,4,a_no_balance,True,4662906,89329056,3.7956,True,False,
case_014,3,4,a_no_cache_aware,True,4558162,89273760,3.8828,True,False,
case_014,3,4,a_no_comm,True,4562424,74806176,3.8792,True,False,
case_014,3,4,a_no_level,True,4574696,86306208,3.8688,True,False,
case_014,3,4,a_no_localsearch,True,4558162,89273760,3.8828,True,False,
case_014,3,4,a_no_sync,True,4558162,89273760,3.8828,True,False,
case_014,3,4,b_balance,True,12685468,86169504,1.3952,True,False,
case_014,3,4,b_comm,True,4688149,86161824,3.7752,True,False,
case_014,3,4,b_random,True,17553088,386398624,1.0083,True,False,
case_014,3,4,b_topo,True,12170758,87129504,1.4542,True,False,
case_014,3,4,c0,True,4558162,89273760,3.8828,True,False,
case_014,3,4,c1,True,4558162,89273760,3.8828,True,False,
case_014,3,4,c10,True,5987235,83601312,2.9561,True,False,
case_014,3,4,c11,True,4558162,89273760,3.8828,True,False,
case_014,3,4,c12,True,4552605,89218464,3.8876,True,False,
case_014,3,4,c13,True,4552605,89218464,3.8876,True,False,
case_014,3,4,c14,True,7982011,352905216,2.2173,True,False,
case_014,3,4,c15,True,7990750,352905216,2.2149,True,False,
case_014,3,4,c16,True,7975935,352905216,2.219,True,False,
case_014,3,4,c17,True,7982011,352905216,2.2173,True,False,
case_014,3,4,c2,True,4552605,89218464,3.8876,True,False,
case_014,3,4,c3,True,4563172,69468576,3.8786,True,False,
case_014,3,4,c4,True,4574696,86306208,3.8688,True,False,
case_014,3,4,c5,True,4580047,86042016,3.8643,True,False,
case_014,3,4,c6,True,4574629,61787040,3.8689,True,False,
case_014,3,4,c7,True,4558162,89273760,3.8828,True,False,
case_014,3,4,c8,True,4453421,87805200,3.9742,True,True,
case_014,3,4,c9,True,4578629,88152480,3.8655,True,False,
case_014,3,4,cross_from_p2,True,4453421,87805200,3.9742,True,False,
case_014,3,4,embed_n3,True,5881266,80019536,3.0093,True,False,
case_014,3,4,g_0.03,True,4519540,90386328,3.916,True,False,
case_014,3,4,g_0.06,True,4558162,89273760,3.8828,True,False,
case_014,3,4,g_0.12,True,4558162,89273760,3.8828,True,False,
case_014,3,4,g_0.25,True,4558162,89273760,3.8828,True,False,
case_014,3,4,g_0.5,True,4558162,89273760,3.8828,True,False,
case_014,3,4,g_1.0,True,4574629,61787040,3.8689,True,False,
case_014,3,4,g_2.0,True,4574629,61787040,3.8689,True,False,
case_014,3,5,a_full,True,3709834,92875680,4.7707,True,False,
case_014,3,5,a_no_balance,True,3847268,93417888,4.6003,True,False,
case_014,3,5,a_no_cache_aware,True,3709834,92875680,4.7707,True,False,
case_014,3,5,a_no_comm,True,3762961,74345376,4.7034,True,False,
case_014,3,5,a_no_level,True,3711315,90579360,4.7688,True,False,
case_014,3,5,a_no_localsearch,True,3709834,92875680,4.7707,True,False,
case_014,3,5,a_no_sync,True,3709834,92875680,4.7707,True,False,
case_014,3,5,b_balance,True,13609066,86169504,1.3005,True,False,
case_014,3,5,b_comm,True,3857338,90863520,4.5883,True,False,
case_014,3,5,b_random,True,17385182,397942460,1.018,True,False,
case_014,3,5,b_topo,True,12248300,86779300,1.445,True,False,
case_014,3,5,c0,True,3709834,92875680,4.7707,True,False,
case_014,3,5,c1,True,3709834,92875680,4.7707,True,False,
case_014,3,5,c10,True,4558162,89273760,3.8828,True,False,
case_014,3,5,c11,True,3709834,92875680,4.7707,True,False,
case_014,3,5,c12,True,3714218,93199776,4.7651,True,False,
case_014,3,5,c13,True,3714218,93199776,4.7651,True,False,
case_014,3,5,c14,True,6941439,348903936,2.5497,True,False,
case_014,3,5,c15,True,6928752,348903936,2.5544,True,False,
case_014,3,5,c16,True,6954172,348903936,2.545,True,False,
case_014,3,5,c17,True,6941439,348903936,2.5497,True,False,
case_014,3,5,c2,True,3714218,93199776,4.7651,True,False,
case_014,3,5,c3,True,3717885,70838688,4.7604,True,False,
case_014,3,5,c4,True,3711315,90579360,4.7688,True,False,
case_014,3,5,c5,True,3734958,90600864,4.7386,True,False,
case_014,3,5,c6,True,3709834,92875680,4.7707,True,False,
case_014,3,5,c7,True,3709834,92875680,4.7707,True,False,
case_014,3,5,c8,True,3859613,104015720,4.5856,True,False,
case_014,3,5,c9,True,3729274,93456288,4.7459,True,False,
case_014,3,5,cross_from_p2,True,3632901,60562848,4.8718,True,True,
case_014,3,5,embed_n4,True,4453421,87805200,3.9742,True,False,
case_014,3,5,g_0.03,True,3703242,93687816,4.7792,True,False,
case_014,3,5,g_0.06,True,3709834,92875680,4.7707,True,False,
case_014,3,5,g_0.12,True,3709834,92875680,4.7707,True,False,
case_014,3,5,g_0.25,True,3709834,92875680,4.7707,True,False,
case_014,3,5,g_0.5,True,3709834,92875680,4.7707,True,False,
case_014,3,5,g_1.0,True,3632901,60562848,4.8718,True,False,
case_014,3,5,g_2.0,True,3632901,60562848,4.8718,True,False,
case_015,1,2,a_full,True,92321,224536,1.9211,True,False,
case_015,1,2,a_no_cache_aware,True,92321,224536,1.9211,True,False,
case_015,1,2,a_no_level,True,99993,901632,1.7737,True,False,
case_015,1,2,a_no_localsearch,True,92321,224536,1.9211,True,False,
case_015,1,2,a_no_sync,True,92321,224536,1.9211,True,False,
case_015,1,2,c0,True,92321,224536,1.9211,True,False,
case_015,1,2,c1,True,101333,404836,1.7503,True,False,
case_015,1,2,c10,True,177362,180256,1.0,True,False,
case_015,1,2,c11,True,177362,180256,1.0,True,False,
case_015,1,2,c12,True,91129,224528,1.9463,True,False,
case_015,1,2,c13,True,91129,224528,1.9463,True,False,
case_015,1,2,c2,True,91129,224528,1.9463,True,False,
case_015,1,2,c3,True,88439,216336,2.0055,True,True,
case_015,1,2,c4,True,99993,901632,1.7737,True,False,
case_015,1,2,c5,True,94644,901632,1.874,True,False,
case_015,1,2,c6,True,92321,224536,1.9211,True,False,
case_015,1,2,c7,True,120053,1800992,1.4774,True,False,
case_015,1,2,c8,True,118743,2444038,1.4937,True,False,
case_015,1,2,c9,True,92321,224536,1.9211,True,False,
case_015,1,2,g_0.06,True,120053,1800992,1.4774,True,False,
case_015,1,2,g_0.25,True,101333,404836,1.7503,True,False,
case_015,1,2,g_0.5,True,92321,224536,1.9211,True,False,
case_015,1,2,g_1.0,True,92321,224536,1.9211,True,False,
case_015,1,3,a_full,True,70432,735864,2.5182,True,False,
case_015,1,3,a_no_cache_aware,True,70432,735864,2.5182,True,False,
case_015,1,3,a_no_level,True,101522,1835688,1.747,True,False,
case_015,1,3,a_no_sync,True,70432,735864,2.5182,True,False,
case_015,1,3,c0,True,70432,735864,2.5182,True,False,
case_015,1,3,c1,True,85880,1842666,2.0652,True,False,
case_015,1,3,c10,True,92321,224536,1.9211,True,False,
case_015,1,3,c11,True,177362,180256,1.0,True,False,
case_015,1,3,c2,True,76304,965272,2.3244,True,False,
case_015,1,3,c3,True,76014,683376,2.3333,True,False,
case_015,1,3,c4,True,101522,1835688,1.747,True,False,
case_015,1,3,c5,True,95600,1835688,1.8553,True,False,
case_015,1,3,c6,True,61168,290056,2.8996,True,True,
case_015,1,3,c7,True,81805,1579290,2.1681,True,False,
case_015,1,3,c8,True,98529,2580904,1.8001,True,False,
case_015,1,3,c9,True,70432,735864,2.5182,True,False,
case_015,1,3,embed_n2,True,88439,216336,2.0055,True,False,
case_015,1,3,g_0.12,True,81805,1579290,2.1681,True,False,
case_015,1,3,g_0.25,True,70432,735864,2.5182,True,False,
case_015,1,3,g_0.5,True,61168,290056,2.8996,True,False,
case_015,1,3,g_1.0,True,61168,290056,2.8996,True,False,
case_015,1,4,a_full,True,68626,920660,2.5845,True,False,
case_015,1,4,a_no_cache_aware,True,68626,920660,2.5845,True,False,
case_015,1,4,a_no_level,True,77936,1835688,2.2757,True,False,
case_015,1,4,a_no_sync,True,68626,920660,2.5845,True,False,
case_015,1,4,c0,True,68626,920660,2.5845,True,False,
case_015,1,4,c1,True,70636,1031536,2.5109,True,False,
case_015,1,4,c10,True,70432,735864,2.5182,True,False,
case_015,1,4,c11,True,92321,224536,1.9211,True,False,
case_015,1,4,c2,True,62098,708948,2.8562,True,False,
case_015,1,4,c3,True,65236,661092,2.7188,True,False,
case_015,1,4,c4,True,77936,1835688,2.2757,True,False,
case_015,1,4,c5,True,81384,1835688,2.1793,True,False,
case_015,1,4,c6,True,53029,248832,3.3446,True,True,
case_015,1,4,c7,True,74980,1501084,2.3655,True,False,
case_015,1,4,c8,True,102810,2876968,1.7251,True,False,
case_015,1,4,c9,True,68626,920660,2.5845,True,False,
case_015,1,4,embed_n3,True,61168,290056,2.8996,True,False,
case_015,1,4,g_0.12,True,70636,1031536,2.5109,True,False,
case_015,1,4,g_0.25,True,68626,920660,2.5845,True,False,
case_015,1,4,g_0.5,True,68626,920660,2.5845,True,False,
case_015,1,4,g_1.0,True,53029,248832,3.3446,True,False,
case_015,1,4,g_2.0,True,53029,248832,3.3446,True,False,
case_015,1,5,a_full,True,67789,886664,2.6164,True,False,
case_015,1,5,a_no_balance,True,58667,1234084,3.0232,True,False,
case_015,1,5,a_no_cache_aware,True,67789,886664,2.6164,True,False,
case_015,1,5,a_no_level,True,72107,1835688,2.4597,True,False,
case_015,1,5,c0,True,67789,886664,2.6164,True,False,
case_015,1,5,c1,True,62770,1247552,2.8256,True,False,
case_015,1,5,c10,True,68626,920660,2.5845,True,False,
case_015,1,5,c11,True,92321,224536,1.9211,True,False,
case_015,1,5,c2,True,62403,915844,2.8422,True,False,
case_015,1,5,c3,True,62062,773472,2.8578,True,False,
case_015,1,5,c4,True,72107,1835688,2.4597,True,False,
case_015,1,5,c5,True,79617,1835688,2.2277,True,False,
case_015,1,5,c6,True,67789,886664,2.6164,True,False,
case_015,1,5,c7,True,59931,1445952,2.9594,True,False,
case_015,1,5,c8,True,108139,2971298,1.6401,True,False,
case_015,1,5,c9,True,67789,886664,2.6164,True,False,
case_015,1,5,embed_n4,True,53029,248832,3.3446,True,True,
case_015,1,5,g_0.5,True,67789,886664,2.6164,True,False,
case_015,2,2,a_full,True,92321,224536,1.9211,True,False,
case_015,2,2,a_no_balance,True,95097,191752,1.8651,True,False,
case_015,2,2,a_no_cache_aware,True,92321,224536,1.9211,True,False,
case_015,2,2,a_no_comm,True,94725,495940,1.8724,True,False,
case_015,2,2,a_no_level,True,86629,109824,2.0474,True,False,
case_015,2,2,a_no_localsearch,True,92321,224536,1.9211,True,False,
case_015,2,2,a_no_sync,True,92321,224536,1.9211,True,False,
case_015,2,2,b_balance,True,135323,556634,1.3107,True,False,
case_015,2,2,b_comm,True,94618,109824,1.8745,True,False,
case_015,2,2,b_random,True,176753,2615834,1.0034,True,False,
case_015,2,2,b_topo,True,122123,634974,1.4523,True,False,
case_015,2,2,c0,True,92321,224536,1.9211,True,False,
case_015,2,2,c1,True,100696,404816,1.7614,True,False,
case_015,2,2,c10,True,177362,180256,1.0,True,False,
case_015,2,2,c11,True,92321,224536,1.9211,True,False,
case_015,2,2,c12,True,91129,224528,1.9463,True,False,
case_015,2,2,c13,True,91129,224528,1.9463,True,False,
case_015,2,2,c14,True,84542,126208,2.0979,True,False,
case_015,2,2,c15,True,83596,191760,2.1217,True,True,
case_015,2,2,c16,True,88089,126208,2.0134,True,False,
case_015,2,2,c17,True,89824,585052,1.9746,True,False,
case_015,2,2,c2,True,91129,224528,1.9463,True,False,
case_015,2,2,c3,True,88439,216336,2.0055,True,False,
case_015,2,2,c4,True,86629,109824,2.0474,True,False,
case_015,2,2,c5,True,86684,109824,2.0461,True,False,
case_015,2,2,c6,True,92321,224536,1.9211,True,False,
case_015,2,2,c7,True,102519,1299500,1.73,True,False,
case_015,2,2,c8,True,115212,1714638,1.5394,True,False,
case_015,2,2,c9,True,92321,224536,1.9211,True,False,
case_015,2,2,cross_from_p3,True,83596,191760,2.1217,True,False,
case_015,2,2,g_0.03,True,89839,705226,1.9742,True,False,
case_015,2,2,g_0.06,True,102519,1299500,1.73,True,False,
case_015,2,2,g_0.12,True,102385,819552,1.7323,True,False,
case_015,2,2,g_0.25,True,100696,404816,1.7614,True,False,
case_015,2,2,g_0.5,True,92321,224536,1.9211,True,False,
case_015,2,2,g_1.0,True,92321,224536,1.9211,True,False,
case_015,2,2,g_2.0,True,91142,131092,1.946,True,False,
