case,problem,eval_problem,num_cores,algorithm,variant,seed,runtime_s,eval_s,feasible,makespan,added_copy_bytes,partition_added_copy_bytes,spill_added_copy_bytes,scheduled_copy_bytes,cache_hit_rate,cache_hit_bytes,n_subgraphs,baseline_makespan,error,speedup
case_006,3,3,3,random,,0,0.012,0.28,True,76176,2605870,2408228,197642,3149218,0.13297576440328193,266768,18,82837,,1.0874422390254148
case_006,3,3,3,topo,,0,0.005,0.198,True,61423,622590,622590,0,1165938,0.3456945366048058,357388,12,82837,,1.3486316200771697
case_006,3,3,3,balance,,0,0.004,0.15,True,71128,340398,340398,0,883746,0.2850601401828723,237186,12,82837,,1.1646187155550556
case_006,3,3,3,comm,,0,0.011,0.174,True,52864,692744,692744,0,1236092,0.4387058870424063,506278,70,82837,,1.5669832021791767
case_003,2,2,5,random,,0,0.227,5.213,True,609766,3051928,3051928,0,4336192,,,27,602212,,0.9876116411869471
case_003,2,2,5,topo,,0,0.08,3.874,True,493613,2756184,2756184,0,4040448,,,20,602212,,1.2200083871372918
case_003,2,2,5,balance,,0,0.089,3.73,True,478014,2203544,2203544,0,3487808,,,20,602212,,1.259820842067387
case_003,2,2,5,comm,,0,0.214,4.762,True,225669,4800932,4800932,0,6085196,,,461,602212,,2.668563249715291
case_003,2,2,4,random,,0,0.234,4.776,True,599099,2708164,2708164,0,3992428,,,21,602212,,1.0051961361978572
case_003,2,2,4,topo,,0,0.149,4.14,True,479135,2597074,2597074,0,3881338,,,16,602212,,1.2568733238022687
case_003,2,2,4,balance,,0,0.07,4.13,True,501459,1826642,1826642,0,3110906,,,16,602212,,1.2009197162679301
case_003,2,2,4,comm,,0,0.209,4.729,True,237122,3946398,3946398,0,5230662,,,461,602212,,2.539671561474684
case_006,3,3,4,random,,0,0.007,0.292,True,76671,2944946,2816930,128016,3488294,0.12869799147345143,282254,22,82837,,1.0804215413911387
case_006,3,3,4,topo,,0,0.004,0.141,True,55170,671870,671870,0,1215218,0.38046468182754256,413836,16,82837,,1.5014863150262825
case_006,3,3,4,balance,,0,0.004,0.204,True,60429,588122,588122,0,1131470,0.3506918194764324,359046,16,82837,,1.3708153370070661
case_006,3,3,4,comm,,0,0.013,0.155,True,46219,767416,767416,0,1310764,0.42302584365127155,512830,71,82837,,1.792271576624332
case_003,2,2,3,random,,0,0.277,4.541,True,607629,1597560,1597560,0,2881824,,,16,602212,,0.9910850206293643
case_003,2,2,3,topo,,0,0.142,4.44,True,536321,1958608,1958608,0,3242872,,,12,602212,,1.1228573932402424
case_003,2,2,3,balance,,0,0.089,4.169,True,541129,1158672,1158672,0,2442936,,,12,602212,,1.1128806624668055
case_003,2,2,3,comm,,0,0.207,4.865,True,276492,2444568,2444568,0,3728832,,,461,602212,,2.178044934392315
case_006,3,3,5,random,,0,0.009,0.306,True,79514,3408610,3358430,50180,3951958,0.13246512188802176,325142,28,82837,,1.0417913826495964
case_006,3,3,5,topo,,0,0.004,0.178,True,61889,802312,802312,0,1345660,0.3611192087364657,418704,20,82837,,1.3384769506697474
case_006,3,3,5,balance,,0,0.004,0.209,True,66375,660476,660476,0,1203824,0.34348924355979005,362252,20,82837,,1.248015065913371
case_006,3,3,5,comm,,0,0.015,0.204,True,49195,894312,894312,0,1437660,0.3432883052154823,451282,73,82837,,1.6838499847545483
case_003,3,3,3,random,,0,0.262,4.561,True,607604,1597560,1597560,0,2881824,0.06124688743571246,131592,16,602212,,0.9911257990401643
case_003,3,3,3,topo,,0,0.12,4.365,True,535884,1958608,1958608,0,3242872,0.2468303825489572,629766,12,602212,,1.1237730553627276
case_003,3,3,3,balance,,0,0.09,4.294,True,540149,1158672,1158672,0,2442936,0.15105649720831107,308748,12,602212,,1.1148997776539435
case_003,3,3,3,comm,,0,0.212,5.133,True,276360,2444568,2444568,0,3728832,0.2788160354496988,805388,461,602212,,2.1790852511217254
case_003,3,3,4,random,,0,0.214,4.918,True,599046,2708164,2708164,0,3992428,0.10860899526232366,298890,21,602212,,1.005285069927852
case_003,3,3,4,topo,,0,0.126,4.194,True,479110,2597074,2597074,0,3881338,0.32914585899649607,989710,16,602212,,1.2569389075577633
case_003,3,3,4,balance,,0,0.108,4.183,True,500833,1826642,1826642,0,3110906,0.24871418074944893,625548,16,602212,,1.2024207670021745
case_003,3,3,4,comm,,0,0.232,5.022,True,225872,3946398,3946398,0,5230662,0.3867116828847278,1565074,461,602212,,2.666164907558263
case_003,3,3,5,random,,0,0.191,5.56,True,609721,3051928,3051928,0,4336192,0.11912735225944922,349898,27,602212,,0.9876845311216114
case_003,3,3,5,topo,,0,0.096,3.935,True,493588,2756184,2756184,0,4040448,0.31608305322996494,989840,20,602212,,1.2200701799881684
case_003,3,3,5,balance,,0,0.096,3.82,True,477990,2203544,2203544,0,3487808,0.273622700524262,756888,20,602212,,1.2598840979936818
case_003,3,3,5,comm,,0,0.209,5.087,True,214966,4800932,4800932,0,6085196,0.4970940031602981,2341784,461,602212,,2.8014290632006924
case_003,2,2,2,random,,0,0.238,5.248,True,597981,833032,833032,0,2117296,,,11,602212,,1.0070754756422027
case_003,2,2,2,topo,,0,0.08,5.305,True,603323,1355654,1355654,0,2639918,,,8,602212,,0.9981585319969568
case_003,2,2,2,balance,,0,0.177,4.59,True,609078,396038,396038,0,1680302,,,8,602212,,0.9887272237710113
case_003,2,2,2,comm,,0,0.222,4.908,True,582467,841286,841286,0,2125550,,,33,602212,,1.033898916161774
case_003,3,3,2,random,,0,0.227,5.126,True,597981,833032,833032,0,2117296,0.007200221220791943,12290,11,602212,,1.0070754756422027
case_003,3,3,2,topo,,0,0.086,5.131,True,603323,1355654,1355654,0,2639918,0.15245061924595482,331910,8,602212,,0.9981585319969568
case_003,3,3,2,balance,,0,0.172,4.682,True,609078,396038,396038,0,1680302,0.06557032597886318,100486,8,602212,,0.9887272237710113
case_003,3,3,2,comm,,0,0.241,5.11,True,582203,841286,841286,0,2125550,0.12604978889907437,231558,33,602212,,1.034367737713478
case_003,1,1,5,random,,0,0.281,5.461,True,640794,4275706,4275706,0,5559970,,,27,602212,,0.9397903226309859
case_003,1,1,5,topo,,0,0.099,4.32,True,632701,2423716,2423716,0,3707980,,,20,602212,,0.9518113611326677
case_003,1,1,5,balance,,0,0.125,4.433,True,630001,2423716,2423716,0,3707980,,,20,602212,,0.9558905462054822
case_003,1,1,5,comm,,0,0.228,8.52,True,266687,7073970,7073970,0,8358234,,,461,602212,,2.258122818135117
case_007,2,2,2,random,,0,0.099,2.18,True,957281,11868672,7985664,3883008,13601280,,,11,1012562,,1.0577479339922133
case_007,2,2,2,topo,,0,0.029,0.949,True,509818,96768,96768,0,1829376,,,8,1012562,,1.986124460101448
case_007,2,2,2,balance,,0,0.012,0.887,True,513622,82944,82944,0,1815552,,,8,1012562,,1.971414775846829
case_007,2,2,2,comm,,0,0.045,0.829,True,507494,27648,27648,0,1760256,,,555,1012562,,1.9952196479170197
case_007,2,2,4,random,,0,0.083,2.455,True,863891,15928320,15014400,913920,17660928,,,22,1012562,,1.1720946276787234
case_007,2,2,4,topo,,0,0.05,0.647,True,334944,238080,238080,0,1970688,,,16,1012562,,3.0230784847616317
case_007,2,2,4,balance,,0,0.032,0.793,True,578458,152064,152064,0,1884672,,,16,1012562,,1.7504503352015186
case_007,2,2,4,comm,,0,0.04,0.77,True,254398,82944,82944,0,1815552,,,555,1012562,,3.980227831979811
case_007,2,2,3,random,,0,0.096,2.373,True,905165,13711872,12460032,1251840,15444480,,,17,1012562,,1.1186490860782288
case_007,2,2,3,topo,,0,0.016,0.842,True,437484,155136,155136,0,1887744,,,12,1012562,,2.3145120735844054
case_007,2,2,3,balance,,0,0.012,0.846,True,681862,141312,141312,0,1873920,,,12,1012562,,1.484995497622686
case_007,2,2,3,comm,,0,0.036,0.817,True,338094,55296,55296,0,1787904,,,555,1012562,,2.994912657426633
case_007,2,2,5,random,,0,0.083,2.449,True,708054,17157120,17157120,0,18889728,,,27,1012562,,1.4300632437638938
case_007,2,2,5,topo,,0,0.013,0.7,True,208736,198144,198144,0,1930752,,,20,1012562,,4.850921738463897
case_007,2,2,5,balance,,0,0.017,0.805,True,248120,198144,198144,0,1930752,,,20,1012562,,4.080936643559568
case_007,2,2,5,comm,,0,0.042,0.743,True,203834,110592,110592,0,1843200,,,555,1012562,,4.967581463347626
case_003,1,1,4,random,,0,0.232,5.617,True,627145,3589514,3589514,0,4873778,,,21,602212,,0.9602436438144288
case_003,1,1,4,topo,,0,0.101,4.532,True,628790,2295568,2295568,0,3579832,,,16,602212,,0.9577315160864518
case_003,1,1,4,balance,,0,0.131,4.655,True,627890,2295568,2295568,0,3579832,,,16,602212,,0.959104301708898
case_003,1,1,4,comm,,0,0.218,8.91,True,290751,7073970,7073970,0,8358234,,,461,602212,,2.071229333691028
case_007,1,1,3,random,,0,0.107,3.31,True,1027472,18937344,18937344,0,20669952,,,17,1012562,,0.9854886556519302
case_007,1,1,3,topo,,0,0.024,0.936,True,1029060,403968,403968,0,2136576,,,12,1012562,,0.9839678930285892
case_007,1,1,3,balance,,0,0.012,0.81,True,1026360,403968,403968,0,2136576,,,12,1012562,,0.9865563739818387
case_007,1,1,3,comm,,0,0.023,2.63,True,476830,15316992,15316992,0,17049600,,,555,1012562,,2.1235283014910973
case_008,1,1,2,random,,0,0.022,0.44,True,447634,15664512,15590784,73728,18318936,,,11,487605,,1.0892939320963109
case_008,1,1,2,topo,,0,0.003,0.21,True,367159,184320,184320,0,2838744,,,8,487605,,1.3280486110921972
case_008,1,1,2,balance,,0,0.004,0.208,True,304479,184320,184320,0,2838744,,,8,487605,,1.6014404934330446
case_008,1,1,2,comm,,0,0.007,0.255,True,282320,0,0,0,2654424,,,108,487605,,1.7271358741853216
case_007,1,1,5,random,,0,0.09,3.104,True,1031102,20259840,20259840,0,21992448,,,27,1012562,,0.982019237669988
case_007,1,1,5,topo,,0,0.012,0.869,True,1035980,612864,612864,0,2345472,,,20,1012562,,0.9773953165119018
case_007,1,1,5,balance,,0,0.034,0.848,True,1035980,612864,612864,0,2345472,,,20,1012562,,0.9773953165119018
case_007,1,1,5,comm,,0,0.039,2.736,True,365534,15316992,15316992,0,17049600,,,555,1012562,,2.7700897864494136
case_007,3,3,3,random,,0,0.132,2.347,True,904507,13711872,12460032,1251840,15444480,0.04529487890552782,376320,17,1012562,,1.1194628676173872
case_007,3,3,3,topo,,0,0.013,0.837,True,437345,155136,155136,0,1887744,0.03554868624420402,35328,12,1012562,,2.3152476877522323
case_007,3,3,3,balance,,0,0.012,0.788,True,681674,141312,141312,0,1873920,0.0499219968798752,49152,12,1012562,,1.4854050469872695
case_007,3,3,3,comm,,0,0.045,0.925,True,338094,55296,55296,0,1787904,0.0,0,555,1012562,,2.994912657426633
case_007,3,3,2,random,,0,0.105,2.219,True,957170,11868672,7985664,3883008,13601280,0.03388069008522137,250368,11,1012562,,1.0578705976994682
case_007,3,3,2,topo,,0,0.025,0.902,True,509818,96768,96768,0,1829376,0.011345218800648298,10752,8,1012562,,1.986124460101448
case_007,3,3,2,balance,,0,0.019,0.926,True,513622,82944,82944,0,1815552,0.006546644844517185,6144,8,1012562,,1.971414775846829
case_007,3,3,2,comm,,0,0.028,0.842,True,507494,27648,27648,0,1760256,0.0,0,555,1012562,,1.9952196479170197
case_008,1,1,3,random,,0,0.02,0.361,True,452714,17658240,17658240,0,20312664,,,16,487605,,1.0770707333990113
case_008,1,1,3,topo,,0,0.003,0.172,True,166440,0,0,0,2654424,,,12,487605,,2.929614275414564
case_008,1,1,3,balance,,0,0.005,0.172,True,166440,0,0,0,2654424,,,12,487605,,2.929614275414564
case_008,1,1,3,comm,,0,0.007,0.288,True,199304,0,0,0,2654424,,,108,487605,,2.4465389555653676
case_007,1,1,4,random,,0,0.105,3.184,True,1021984,19648512,19648512,0,21381120,,,22,1012562,,0.9907806775839935
case_007,1,1,4,topo,,0,0.014,0.83,True,1034132,569856,569856,0,2302464,,,16,1012562,,0.9791419277229599
case_007,1,1,4,balance,,0,0.022,0.895,True,1026932,569856,569856,0,2302464,,,16,1012562,,0.9860068631613388
case_007,1,1,4,comm,,0,0.036,2.471,True,390534,15316992,15316992,0,17049600,,,555,1012562,,2.592762730005582
case_008,1,1,4,random,,0,0.019,0.402,True,474811,19323264,19323264,0,21977688,,,22,487605,,1.0269454582981439
case_008,1,1,4,topo,,0,0.005,0.168,True,131477,0,0,0,2654424,,,16,487605,,3.708671478661667
case_008,1,1,4,balance,,0,0.005,0.168,True,131477,0,0,0,2654424,,,16,487605,,3.708671478661667
case_008,1,1,4,comm,,0,0.008,0.264,True,157796,0,0,0,2654424,,,108,487605,,3.090097340870491
case_007,1,1,2,random,,0,0.092,3.711,True,1032298,17195520,17195520,0,18928128,,,11,1012562,,0.9808814896473693
case_007,1,1,2,topo,,0,0.021,0.992,True,1022692,262656,262656,0,1995264,,,8,1012562,,0.9900947694907166
case_007,1,1,2,balance,,0,0.034,0.956,True,1019992,262656,262656,0,1995264,,,8,1012562,,0.9927156291421894
case_007,1,1,2,comm,,0,0.025,2.752,True,659110,15316992,15316992,0,17049600,,,555,1012562,,1.5362564670540577
case_008,1,1,5,random,,0,0.019,0.39,True,487064,19637376,19637376,0,22291800,,,27,487605,,1.0011107369873364
case_008,1,1,5,topo,,0,0.003,0.21,True,197442,372480,372480,0,3026904,,,20,487605,,2.4696113288965873
case_008,1,1,5,balance,,0,0.003,0.177,True,494886,372480,372480,0,3026904,,,20,487605,,0.9852875207623574
case_008,1,1,5,comm,,0,0.009,0.29,True,134736,0,0,0,2654424,,,108,487605,,3.618965977912362
case_008,2,2,3,random,,0,0.021,0.367,True,439966,17728896,14274816,3454080,20383320,,,16,487605,,1.1082788215453012
case_008,2,2,3,topo,,0,0.003,0.181,True,163359,0,0,0,2654424,,,12,487605,,2.984867684057811
case_008,2,2,3,balance,,0,0.006,0.181,True,163359,0,0,0,2654424,,,12,487605,,2.984867684057811
case_008,2,2,3,comm,,0,0.008,0.149,True,163359,0,0,0,2654424,,,108,487605,,2.984867684057811
case_008,2,2,4,random,,0,0.021,0.372,True,470010,18947328,15194880,3752448,21601752,,,22,487605,,1.037435373715453
case_008,2,2,4,topo,,0,0.005,0.176,True,127469,0,0,0,2654424,,,16,487605,,3.825283009986742
case_008,2,2,4,balance,,0,0.006,0.176,True,127469,0,0,0,2654424,,,16,487605,,3.825283009986742
case_008,2,2,4,comm,,0,0.009,0.149,True,123060,0,0,0,2654424,,,108,487605,,3.962335446123842
case_008,2,2,2,random,,0,0.011,0.317,True,431279,15422976,9912192,5510784,18077400,,,11,487605,,1.1306022319658504
case_008,2,2,2,topo,,0,0.003,0.174,True,246743,184320,184320,0,2838744,,,8,487605,,1.9761654839245693
case_008,2,2,2,balance,,0,0.003,0.198,True,249791,36864,36864,0,2691288,,,8,487605,,1.9520519154012754
case_008,2,2,2,comm,,0,0.005,0.16,True,244266,0,0,0,2654424,,,108,487605,,1.9962049568912579
case_008,3,3,3,random,,0,0.038,0.353,True,429057,17728896,14274816,3454080,20383320,0.08313397776599084,921600,16,487605,,1.1364573937728553
case_008,3,3,3,topo,,0,0.005,0.229,True,163359,0,0,0,2654424,0.0,0,12,487605,,2.984867684057811
case_008,3,3,3,balance,,0,0.007,0.229,True,163359,0,0,0,2654424,0.0,0,12,487605,,2.984867684057811
case_008,3,3,3,comm,,0,0.007,0.156,True,163359,0,0,0,2654424,0.0,0,108,487605,,2.984867684057811
case_003,1,1,3,random,,0,0.28,5.318,True,619523,2886654,2886654,0,4170918,,,16,602212,,0.9720575345870937
case_003,1,1,3,topo,,0,0.102,5.361,True,622766,1858558,1858558,0,3142822,,,12,602212,,0.96699562917693
case_003,1,1,3,balance,,0,0.117,5.423,True,618266,1858558,1858558,0,3142822,,,12,602212,,0.9740338300990189
case_003,1,1,3,comm,,0,0.237,8.384,True,354805,7073970,7073970,0,8358234,,,461,602212,,1.6973041529854427
case_008,3,3,4,random,,0,0.012,0.466,True,461529,18947328,15194880,3752448,21601752,0.08300823271018698,976896,22,487605,,1.0564991582327439
case_008,3,3,4,topo,,0,0.005,0.211,True,127469,0,0,0,2654424,0.0,0,16,487605,,3.825283009986742
case_008,3,3,4,balance,,0,0.006,0.211,True,127469,0,0,0,2654424,0.0,0,16,487605,,3.825283009986742
case_008,3,3,4,comm,,0,0.008,0.173,True,123060,0,0,0,2654424,0.0,0,108,487605,,3.962335446123842
case_008,3,3,2,random,,0,0.02,0.359,True,426590,15422976,9912192,5510784,18077400,0.0552092993163536,552960,11,487605,,1.1430296068824868
case_008,3,3,2,topo,,0,0.005,0.205,True,246743,184320,184320,0,2838744,0.0,0,8,487605,,1.9761654839245693
case_008,3,3,2,balance,,0,0.004,0.233,True,249791,36864,36864,0,2691288,0.0,0,8,487605,,1.9520519154012754
case_008,3,3,2,comm,,0,0.004,0.139,True,244266,0,0,0,2654424,0.0,0,108,487605,,1.9962049568912579
case_008,2,2,5,random,,0,0.012,0.446,True,445106,19299840,17339904,1959936,21954264,,,27,487605,,1.0954806270865816
case_008,2,2,5,topo,,0,0.003,0.194,True,118046,372480,372480,0,3026904,,,20,487605,,4.130635514968741
case_008,2,2,5,balance,,0,0.04,0.183,True,283093,372480,372480,0,3026904,,,20,487605,,1.722419840829692
case_008,2,2,5,comm,,0,0.007,0.138,True,100603,0,0,0,2654424,,,108,487605,,4.846823653370178
case_008,3,3,5,random,,0,0.016,0.429,True,432870,19299840,17339904,1959936,21954264,0.08769822739794743,1032192,27,487605,,1.1264467392057662
case_008,3,3,5,topo,,0,0.003,0.208,True,118046,372480,372480,0,3026904,0.0,0,20,487605,,4.130635514968741
case_008,3,3,5,balance,,0,0.005,0.226,True,283093,372480,372480,0,3026904,0.0,0,20,487605,,1.722419840829692
case_008,3,3,5,comm,,0,0.004,0.165,True,100603,0,0,0,2654424,0.0,0,108,487605,,4.846823653370178
case_007,3,3,4,random,,0,0.077,2.013,True,863039,15928320,15014400,913920,17660928,0.061770428015564205,585216,22,1012562,,1.1732517302230838
case_007,3,3,4,topo,,0,0.012,0.721,True,334850,238080,238080,0,1970688,0.03941605839416058,41472,16,1012562,,3.023927131551441
case_007,3,3,4,balance,,0,0.013,0.845,True,578458,152064,152064,0,1884672,0.010719754977029096,10752,16,1012562,,1.7504503352015186
case_007,3,3,4,comm,,0,0.024,0.713,True,254398,82944,82944,0,1815552,0.0,0,555,1012562,,3.980227831979811
case_007,3,3,5,random,,0,0.091,2.126,True,706831,17157120,17157120,0,18889728,0.0767593859249126,775680,27,1012562,,1.4325376221473025
case_007,3,3,5,topo,,0,0.012,0.641,True,208736,198144,198144,0,1930752,0.027818448023426062,29184,20,1012562,,4.850921738463897
case_007,3,3,5,balance,,0,0.014,0.744,True,248120,198144,198144,0,1930752,0.027818448023426062,29184,20,1012562,,4.080936643559568
case_007,3,3,5,comm,,0,0.048,0.677,True,203834,110592,110592,0,1843200,0.0,0,555,1012562,,4.967581463347626
case_010,1,1,2,random,,0,0.006,0.205,True,85697,2798120,2798120,0,3182270,,,11,86969,,1.0148429933369896
case_010,1,1,2,topo,,0,0.004,0.107,True,97392,487064,487064,0,871214,,,8,86969,,0.892978889436504
case_010,1,1,2,balance,,0,0.004,0.086,True,97392,487064,487064,0,871214,,,8,86969,,0.892978889436504
case_010,1,1,2,comm,,0,0.013,0.154,True,102525,1032772,1032772,0,1416922,,,94,86969,,0.848271153377225
case_010,1,1,3,random,,0,0.006,0.188,True,96146,3357678,3357678,0,3741828,,,17,86969,,0.9045514113951698
case_010,1,1,3,topo,,0,0.004,0.118,True,102877,612784,612784,0,996934,,,12,86969,,0.8453687413124411
case_010,1,1,3,balance,,0,0.004,0.129,True,102877,612784,612784,0,996934,,,12,86969,,0.8453687413124411
case_010,1,1,3,comm,,0,0.009,0.17,True,87743,1098330,1098330,0,1482480,,,96,86969,,0.9911787834927003
case_010,1,1,4,random,,0,0.011,0.249,True,108168,3646104,3646104,0,4030254,,,22,86969,,0.8040178241254345
case_010,1,1,4,topo,,0,0.002,0.107,True,109293,712810,712810,0,1096960,,,16,86969,,0.7957417217937105
case_010,1,1,4,balance,,0,0.002,0.129,True,107493,712810,712810,0,1096960,,,16,86969,,0.8090666368972863
case_010,1,1,4,comm,,0,0.01,0.158,True,77956,1098330,1098330,0,1482480,,,96,86969,,1.1156165016162964
case_010,2,2,2,random,,0,0.005,0.151,True,78654,1627820,1382572,245248,2011970,,,11,86969,,1.1057161746382893
case_010,2,2,2,topo,,0,0.003,0.081,True,56222,356632,356632,0,740782,,,8,86969,,1.5468855608124934
case_010,2,2,2,balance,,0,0.004,0.081,True,56222,356632,356632,0,740782,,,8,86969,,1.5468855608124934
case_010,2,2,2,comm,,0,0.007,0.088,True,78596,584388,584388,0,968538,,,94,86969,,1.1065321390401548
case_010,1,1,5,random,,0,0.007,0.269,True,115873,3968136,3968136,0,4352286,,,27,86969,,0.7505544863773269
case_010,1,1,5,topo,,0,0.002,0.171,True,113503,787022,787022,0,1171172,,,20,86969,,0.7662264433539202
case_010,1,1,5,balance,,0,0.004,0.142,True,110803,787022,787022,0,1171172,,,20,86969,,0.7848975208252484
case_010,1,1,5,comm,,0,0.008,0.159,True,74118,1098340,1098340,0,1482490,,,98,86969,,1.1733856822904019
case_010,2,2,3,random,,0,0.005,0.164,True,72541,2411932,2392472,19460,2796082,,,17,86969,,1.198894418328945
case_010,2,2,3,topo,,0,0.004,0.085,True,56834,480304,480304,0,864454,,,12,86969,,1.5302283844177782
case_010,2,2,3,balance,,0,0.002,0.115,True,59900,431148,431148,0,815298,,,12,86969,,1.4519031719532554
case_010,2,2,3,comm,,0,0.01,0.108,True,65188,771292,771292,0,1155442,,,96,86969,,1.334125912744677
case_003,1,1,2,random,,0,0.224,6.519,True,609036,2159300,2159300,0,3443564,,,11,602212,,0.9887954078248248
case_003,1,1,2,topo,,0,0.102,6.724,True,618138,1445032,1445032,0,2729296,,,8,602212,,0.9742355266946863
case_003,1,1,2,balance,,0,0.094,6.55,True,613638,1445032,1445032,0,2729296,,,8,602212,,0.9813799015054478
